"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1373341151726501888","x1404659421335089155",2021-06-15 04:37:58,"deaadigs","Join us on 21st June (Monday) @WebSciConf Workshop on Data Ethics, Algorithmic Accountability, and Digital Inequality in the Global South #websci21 at 08:00 am CET. 

@ravi_iitm @rbc_dsai_iitm @rshankar_pavan  #deaadigs #globalsouth","Twitter Web App",232,,,,FALSE,FALSE,7,7,,,"websci21 deaadigs globalsouth",,,,,,,,,,,,,"x1948032967 x31454394 x907218439957307393 x1131300294","WebSciConf ravi_iitm rbc_dsai_iitm rshankar_pavan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/deaadigs/status/1404659421335089155","DEAADIGS Workshop @WebSciConf 2021","","Workshop on Data Ethics, Algorithmic Accountability, and Digital Inequality in the Global South @WebSciConf 2021.","https://t.co/CR0uZ0ZHMD",FALSE,13,58,0,16,1,2021-03-20 18:30:30,FALSE,"https://t.co/CR0uZ0ZHMD","https://sites.google.com/view/deaadigs/home",,"https://pbs.twimg.com/profile_banners/1373341151726501888/1616299993",,"http://pbs.twimg.com/profile_images/1373487834435231748/c_xpJXz7_normal.jpg"
"x723543651427725315","x1404658105166688257",2021-06-15 04:32:44,"jomama_india","@calamur The corporate world is full of such people, it takes basic ethics very lightly. Fudging data, plagiarising ideas, bending taxation/commercial laws, sexual harassment, cover-your-a*se work habits, staying quiet on corruption. Usually comes from the top. Why should we be surprised?","Twitter for iPhone",280,"x1404624409038508032","x11589192","calamur",FALSE,FALSE,1,2,,,,,,,,,,,,,,,,"x11589192","calamur","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jomama_india/status/1404658105166688257","Calmpanthi","","Reader. Writer. Social media lurker. Often amazed. Sometimes confused. Always curious.",,FALSE,99,364,1,3575,4485,2016-04-22 16:07:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/723543651427725315/1616200722","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1401540774102126599/pnEDH_5j_normal.jpg"
"x2654830910","x1404624959687868424",2021-06-15 02:21:01,"MyraWrites","Listen: How to teach ethics to AI models #AI #ArtificialIntelligence #data #bankautomation https://t.co/rxvsloEfCb","Twitter for iPhone",114,,,,FALSE,FALSE,1,2,,,"AI ArtificialIntelligence data bankautomation",,"bankautomationnews.com/allposts/cente…","https://t.co/rxvsloEfCb","https://bankautomationnews.com/allposts/center-of-excellence/listen-how-to-teach-ethics-to-ai-models/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MyraWrites/status/1404624959687868424","Myra Thomas","Northern New Jersey","Editor of Bank Automation News, Writer, & Researcher","https://t.co/rQYSiPNd5B",FALSE,218,604,20,791,144,2014-07-17 20:33:44,FALSE,"https://t.co/rQYSiPNd5B","http://www.myrathomas.com/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/493033331454267392/uCGRTSd3_normal.jpeg"
"x1218267164668506112","x1404616160369389570",2021-06-15 01:46:03,"BrkptTech","Taking the ethical approach to data is critical in preventing missteps. Find out how you can facilitate discussions around data ethics in this #Gartner article and how @Microsoft advocates for transparency. https://t.co/eP7200KExE","ContentMX",230,,,,FALSE,FALSE,0,0,,,"Gartner",,"stuf.in/b6b60j","https://t.co/eP7200KExE","https://stuf.in/b6b60j",,,,,,,,,"x74286565","Microsoft","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BrkptTech/status/1404616160369389570","Breakpoint Technology","","","https://t.co/rrRDXbtgm2",FALSE,13,69,2,191,0,2020-01-17 20:22:15,FALSE,"https://t.co/rrRDXbtgm2","https://breakpoint.technology",,,,"http://pbs.twimg.com/profile_images/1245395047408963592/_sls7Xa1_normal.jpg"
"x1029071277879971840","x1404616158406496261",2021-06-15 01:46:03,"JudyNic24475721","Taking the ethical approach to data is critical in preventing missteps. Find out how you can facilitate discussions around data ethics in this #Gartner article and how @Microsoft advocates for transparency. https://t.co/F80F97iu6O","ContentMX",230,,,,FALSE,FALSE,0,0,,,"Gartner",,"stuf.in/b6b60f","https://t.co/F80F97iu6O","https://stuf.in/b6b60f",,,,,,,,,"x74286565","Microsoft","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JudyNic24475721/status/1404616158406496261","Judy Nichols","Louisville, KY","Providing excellence for customers; Supporting Women in Technology; trying to make the world a little better place at the end of each day.",,FALSE,13,20,1,932,123,2018-08-13 18:24:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/1029071277879971840/1534192086","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1029072695311265792/FzTXnn7G_normal.jpg"
"x1346573930744705025","x1404613408725475332",2021-06-15 01:35:07,"sicss_howard","If a data set you have been waiting for appeared on the dark web would you use it? #SICSS #ethics","Twitter Web App",97,,,,FALSE,FALSE,0,0,,,"SICSS ethics",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sicss_howard/status/1404613408725475332","SICSS-Howard/Mathematica","","The First Summer Institute in Computational Social Science @ an HBCU!","https://t.co/z0gz1mbc8N",FALSE,165,384,6,95,54,2021-01-05 21:47:13,FALSE,"https://t.co/z0gz1mbc8N","https://sicss.io/2021/howard-mathematica/",,"https://pbs.twimg.com/profile_banners/1346573930744705025/1610325320",,"http://pbs.twimg.com/profile_images/1346580233990905858/31buqqnC_normal.jpg"
"x18589149","x1404610792142610434",2021-06-15 01:24:43,"BeckyShaheen","@TrishHatch @hatchingresults 
This comes from one of the most important chapters in this book, intentional guidance for systems change. This “requires counselors to use data, dialogue, passion, and ethics to model caring for all students.” https://t.co/gD2V0eKzdv","Twitter for iPhone",239,"x1403696478493851648","x18589149","BeckyShaheen",FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/E34uEg1XEAArAY9.jpg","https://t.co/gD2V0eKzdv","https://twitter.com/BeckyShaheen/status/1404610792142610434/photo/1","photo","http://pbs.twimg.com/media/E34uEg1XEAArAY9.jpg","https://t.co/gD2V0eKzdv","https://twitter.com/BeckyShaheen/status/1404610792142610434/photo/1",,"x37466242 x1346205763958571008","TrishHatch hatchingresults","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BeckyShaheen/status/1404610792142610434","Becky Shaheen, M. Ed","","Wife, Mom, Daughter, Sister - She/Hers - Educator/School Counselor - Public School Advocate - Music Lover",,FALSE,129,435,1,691,1340,2009-01-03 22:54:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/18589149/1601067204","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1306629965660729344/IEtr8n9G_normal.jpg"
"x352051542","x1404609432823029760",2021-06-15 01:19:19,"P_Gooding","Really pleased to see a scoping review I co-authored with @TimothyKariotis on 'Ethics &amp; Law in Research on Algorithmic &amp; Data-Driven Technology in Mental Health Care' published today. It appears (free) in @jmirpub - Mental Health, edited by @JohnTorousMD https://t.co/8ZTyTtrX66","Twitter Web App",286,,,,FALSE,FALSE,22,13,,,,,"mental.jmir.org/2021/6/e24668","https://t.co/8ZTyTtrX66","https://mental.jmir.org/2021/6/e24668",,,,,,,,,"x738294394772557825 x28618231 x3145511366","TimothyKariotis jmirpub JohnTorousMD","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/P_Gooding/status/1404609432823029760","Piers Gooding","Melbourne, Victoria","Socio-legal academic, @MSEI_unimelb & @MelbLawSchool, @Mozilla Fellow '19-20, ARC DECRA Fellow. Disability law, mental health & society, tech.","https://t.co/CTxjRgzJ8b",FALSE,3703,3982,70,6997,4398,2011-08-10 02:35:16,FALSE,"https://t.co/CTxjRgzJ8b","http://socialequity.unimelb.edu.au/about/researchers",,"https://pbs.twimg.com/profile_banners/352051542/1570754790","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1182457405990260736/Apt6EYFY_normal.jpg"
"x29254967","x1404603649775456256",2021-06-15 00:56:21,"scuethics","Tune in on June 17th at 10 a.m. PT for a conversation moderated by @IEthics on the ethics of #AI and #machinelearning brought to you by @FDICgov and @scubusiness. 
Register: https://t.co/T6onNsOA3A #FDICResearch https://t.co/a61sxcV71b","Twitter Web App",211,,,,TRUE,FALSE,1,3,,,"AI machinelearning FDICResearch",,"go.usa.gov/x6b2A twitter.com/FDICgov/status…","https://t.co/T6onNsOA3A https://t.co/a61sxcV71b","https://go.usa.gov/x6b2A https://twitter.com/FDICgov/status/1404439907741966340",,,,,,,,,"x1072508497 x36960352 x35918754","IEthics FDICgov scubusiness","en","x1404439907741966340","If you haven't already, consider registering for our webinar series, Banking on Data. 

This Thursday at 1 p.m. ET, #FDICResearch and @scubusiness host a deep dive into the ethics of artificial intelligence and machine learning.  

Read more and register<U+25B6><U+FE0F>https://t.co/GW80iXcFoQ https://t.co/si5NvrIAFk",2021-06-14 14:05:41,"Twitter Web App",8,8,"x36960352","FDICgov","FDIC Gov",29936,416,5325,"Washington, DC","The official Twitter channel for the Federal Deposit Insurance Corporation. Likes, retweets, and follows do not equal endorsements.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/scuethics/status/1404603649775456256","Markkula Center for Applied Ethics","Santa Clara, CA","Ethics news, issues, and resources from Markkula Center for Applied Ethics at Santa Clara University.    https://t.co/q9uoCbKBpx","https://t.co/3skR1wCT0Z",FALSE,4323,3450,298,14455,10124,2009-04-06 18:03:46,FALSE,"https://t.co/3skR1wCT0Z","https://scu.edu/ethics",,"https://pbs.twimg.com/profile_banners/29254967/1544118356","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1070736196458803201/8tVRsnGt_normal.jpg"
"x12006842","x1404592854996033539",2021-06-15 00:13:27,"JeremyHL","My recent tweet network via @NodeXL https://t.co/VHIWxzenXn
@jeremyhl
@docassar
@thartman2u
@ccooke6685
@mpweirdopodcast
@mjoehlerich
@__aava__
@unosmlre
@nodexl
@bculross

#smprofs
#smle2022
#prprofs
#smc2021
#smmm2020
#socialmedia
#data
#pr
#law
#ethics","Twitter for iPhone",255,,,,FALSE,FALSE,9,3,,,"smprofs smle2022 prprofs smc2021 smmm2020 socialmedia data pr law ethics",,"bit.ly/3zniCjp","https://t.co/VHIWxzenXn","https://bit.ly/3zniCjp",,,,,,,,,"x87606674 x12006842 x47893228 x1299673800 x17035423 x1241489257652523008 x1122634170 x979247876424458241 x1247385614720339976 x87606674 x397743264","nodexl JeremyHL docassar thartman2u ccooke6685 MPWeirdoPodcast mjoehlerich __Aava__ unosmlre nodexl bculross","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JeremyHL/status/1404592854996033539","Professor Jeremy <U+0001F30E>","Omaha, Nebraska USA <U+0001F1FA><U+0001F1F8>","Jeremy Harris Lipschultz, PhD, Peter Kiewit Distinguished Professor @communo @unosmlre https://t.co/LGKW1orprD","https://t.co/NlQEsmrUSU",FALSE,6376,3154,540,165075,47125,2008-01-09 00:44:57,FALSE,"https://t.co/NlQEsmrUSU","https://amzn.to/3xie4ca",,"https://pbs.twimg.com/profile_banners/12006842/1623778764","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/912667889395798022/pMoB2qc8_normal.jpg"
"x481171491","x1404581002194866186",2021-06-14 23:26:21,"NickeshPatel","and more vulnerable. Also data shows vaccine takeup rates among non-white british ethnic groups are less than white british counterparts. And finally just look at the covid passport argument and it's ethics","Twitter Web App",206,"x1404580999560826884","x481171491","NickeshPatel",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NickeshPatel/status/1404581002194866186","Nickesh","","Weirdo,  More rational than emotional",,FALSE,82,953,2,100,1990,2012-02-02 11:52:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/481171491/1356190487","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1404584382262919168/i0cLACq2_normal.jpg"
"x1377220917311508481","x1404569348124164097",2021-06-14 22:40:02,"Perperuna2","@pgodfreysmith @ID_ethics Properly done mathematical modelling relies on data and expert opinion. The epidemiological models of Covid were indeed overly simplistic or poorly implemented (vide Ferguson) - even though a simple SIR model can reproduce seasonality.","Twitter Web App",235,"x1404433522568224771","x1276454574149128192","pgodfreysmith",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1276454574149128192 x734280798828933121","pgodfreysmith ID_ethics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Perperuna2/status/1404569348124164097","Perperuna","","I was born. My mistake.",,FALSE,4,38,0,175,125,2021-03-31 11:27:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1385734624555544579/6qUzhctm_normal.jpg"
"x1377220917311508481","x1404570023763525640",2021-06-14 22:42:43,"Perperuna2","@pgodfreysmith @ID_ethics PS, I was a part of grant applications proposing data-based dynamical microsimulations of epidemic spread and policy interventions, incl. crucial economic aspects (I specialised in building such models at the time). For more or less obvs reasons they weren't favoured by politics.","Twitter Web App",280,"x1404433522568224771","x1276454574149128192","pgodfreysmith",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1276454574149128192 x734280798828933121","pgodfreysmith ID_ethics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Perperuna2/status/1404570023763525640","Perperuna","","I was born. My mistake.",,FALSE,4,38,0,175,125,2021-03-31 11:27:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1385734624555544579/6qUzhctm_normal.jpg"
"x19123904","x1404563055669874696",2021-06-14 22:15:02,"Joseph_Santoro","We can't expect people to navigate the confusing world of #DataCollection on their own. It's time to join forces in a #DataTrust.

https://t.co/wC86nTaBc4 #Data #BigData #DataScience #DataMining #DataCuration #DataEthics #DataLiteracy #Tech #MondayMotivation #MotivationMonday","Hootsuite Inc.",276,,,,FALSE,FALSE,0,1,,,"DataCollection DataTrust Data BigData DataScience DataMining DataCuration DataEthics DataLiteracy Tech MondayMotivation MotivationMonday",,"bit.ly/3xgNLTW","https://t.co/wC86nTaBc4","https://bit.ly/3xgNLTW",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json","Washington","Washington, DC","city","United States","US","38.9395081 -77.0252297","-77.0252297 38.9395081","-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797","https://twitter.com/Joseph_Santoro/status/1404563055669874696","Dr. Joseph Santoro","Washington, DC 20009","Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes","https://t.co/bmdChfG4g2",FALSE,18641,20501,2417,161219,156231,2009-01-17 21:10:13,FALSE,"https://t.co/bmdChfG4g2","http://linkedin.com/in/josephsantoro",,"https://pbs.twimg.com/profile_banners/19123904/1459989219","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1385032253646987268/90yg0gfZ_normal.jpg"
"x525413893","x1404545554550493185",2021-06-14 21:05:30,"chrisdc77","@Kathy_Rastle And it increasingly concerns me that, all else being equal, the only thing that separates the studies that share and those that don't is the authors being diligent enough and confident enough in their conclusions to make their data available. Hiding behind ethics.","Twitter Web App",264,"x1404545192489783299","x525413893","chrisdc77",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x618424641","Kathy_Rastle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chrisdc77/status/1404545554550493185","Chris Chambers","Cardiff, UK","Aus/Brit cog-neuroscientist @cardiffuni. Cofounder of @RegReports, @RoyalSociety Replications, @ukrepro, @PCI_RegReports. Author: 7 Deadly Sins of Psychology","https://t.co/jttfXSmljn",FALSE,23092,2129,501,34816,11285,2012-03-15 14:22:18,TRUE,"https://t.co/jttfXSmljn","https://www.cardiff.ac.uk/people/view/133632-chambers-chris",,"https://pbs.twimg.com/profile_banners/525413893/1464384873","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/727774257170817024/XQfhAetC_normal.jpg"
"x525413893","x1404549329759707139",2021-06-14 21:20:30,"chrisdc77","@NorthPoleAnna That consent forms which fail to mention even the possibility of public data archiving no longer meet minimum standards for publication of scientific data? At what point do we say that asking this question (either of participants or an ethics commitee) is a condition for science?","Twitter Web App",280,"x1404548705487888388","x525413893","chrisdc77",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x3422412809","NorthPoleAnna","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chrisdc77/status/1404549329759707139","Chris Chambers","Cardiff, UK","Aus/Brit cog-neuroscientist @cardiffuni. Cofounder of @RegReports, @RoyalSociety Replications, @ukrepro, @PCI_RegReports. Author: 7 Deadly Sins of Psychology","https://t.co/jttfXSmljn",FALSE,23092,2129,501,34816,11285,2012-03-15 14:22:18,TRUE,"https://t.co/jttfXSmljn","https://www.cardiff.ac.uk/people/view/133632-chambers-chris",,"https://pbs.twimg.com/profile_banners/525413893/1464384873","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/727774257170817024/XQfhAetC_normal.jpg"
"x1396810477162930176","x1404548284581138434",2021-06-14 21:16:20,"leamairetbig9","We don’t want your shit of Sophie knows better. My data. Used against me anti data ethics @DeepMind told you. @Davos told you @wef told you. @AlibabaGroup @Apple told you. 4 real.","Twitter for iPhone",179,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x4783690002 x102700680 x5120691 x2694564780 x380749300","DeepMind Davos wef AlibabaGroup Apple","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/leamairetbig9/status/1404548284581138434","leamairetthebig9forever","Hangzhou","",,FALSE,4,133,0,6597,17,2021-05-24 12:49:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1396810477162930176/1621860619",,"http://pbs.twimg.com/profile_images/1396810746265317380/Q8Ruk48c_normal.jpg"
"x2369899873","x1404547318469246976",2021-06-14 21:12:30,"TjeerdWBoonstra","@ffsantos_lab @chrisdc77 We had exactly this issue and we went back to the ethics committee and asked if there is any way we share the data and the answer was no. Ethics application was from years back but we are still publishing papers based on this data..","Twitter Web App",232,"x1404541790259236866","x161106380","ffsantos_lab",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x161106380 x525413893","ffsantos_lab chrisdc77","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TjeerdWBoonstra/status/1404547318469246976","Tjeerd Boonstra","Maastricht, The Netherlands","Neuroscientist at Maastricht University. Complex networks, brain-body interactions and motor control. @MSCActions fellow and editor for @NeuroImage_EiC","https://t.co/3s8to2y68u",FALSE,1103,931,35,3736,2973,2014-03-03 05:20:08,FALSE,"https://t.co/3s8to2y68u","https://sites.google.com/view/tjeerd-boonstra",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/573372612023205888/UJ5FJKsP_normal.png"
"x1039551824129347585","x1404547202056286210",2021-06-14 21:12:02,"Data_4_People","A Guide to Ethical Web Scraping:

https://t.co/BNNooSbzry 

#webscraping #datamining #ethics https://t.co/sxokENpuMo","Zoho Social",92,,,,FALSE,FALSE,0,0,,,"webscraping datamining ethics",,"empiricaldata.org/dataladyblog/a…","https://t.co/BNNooSbzry","https://www.empiricaldata.org/dataladyblog/a-guide-to-ethical-web-scraping","http://pbs.twimg.com/media/E330PLAVkAEPDOU.jpg","https://t.co/sxokENpuMo","https://twitter.com/Data_4_People/status/1404547202056286210/photo/1","photo","http://pbs.twimg.com/media/E330PLAVkAEPDOU.jpg","https://t.co/sxokENpuMo","https://twitter.com/Data_4_People/status/1404547202056286210/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Data_4_People/status/1404547202056286210","Empirical Data Strategies","Birmingham, AL","We provide #projectmanagement and #datascience solutions to small and growing businesses.","https://t.co/D7AqsuNErS",FALSE,271,876,3,6459,331,2018-09-11 16:30:43,FALSE,"https://t.co/D7AqsuNErS","http://www.empiricaldata.org",,"https://pbs.twimg.com/profile_banners/1039551824129347585/1536890707",,"http://pbs.twimg.com/profile_images/1040422465506295808/4j5vdpz0_normal.jpg"
"x862764733044326400","x1404546133758812163",2021-06-14 21:07:48,"MaxLenormand","A new episode of Minds Behind Maps is out!

I got to sit down with Denise McKenzie (@SpatialRed) to talk about ethics of location data.

Denise was one of the very first people I wanted to talk to when starting this podcast by the way
https://t.co/epZWjqCVJT","Twitter Web App",258,,,,FALSE,FALSE,10,1,,,,,"minds-behind-maps.simplecast.com/episodes/ep-3-…","https://t.co/epZWjqCVJT","https://minds-behind-maps.simplecast.com/episodes/ep-3-denise-mckenzie-location-data-ethics",,,,,,,,,"x301120716","SpatialRed","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MaxLenormand/status/1404546133758812163","Maxime Lenormand","Somewhere on Earth, for now","Looking at SAR images @iceyefi | Interested in ML, EO, all that stuff
Long form conversation podcast on geospatial: Minds Behind Maps","https://t.co/7DeJjqtfUf",FALSE,1268,601,24,6559,24356,2017-05-11 20:21:56,FALSE,"https://t.co/7DeJjqtfUf","https://minds-behind-maps.simplecast.com/",,"https://pbs.twimg.com/profile_banners/862764733044326400/1535219410","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/930826180219031552/8Dd3IeEd_normal.jpg"
"x1356358204016484361","x1404542710371991554",2021-06-14 20:54:11,"Marie14397124","@ID_ethics @WG_Gervais I have wondered why historical data has been completely omitted from any discourse about this ‘virus’, and scientists and doctors have chosen to effectively rewrite science. I mean really? Do they really think everyone will just forget everything they know and abandon logic?","Twitter for iPhone",275,"x1404242100984504322","x734280798828933121","ID_ethics",FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"x734280798828933121 x49651268","ID_ethics WG_Gervais","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Marie14397124/status/1404542710371991554","Marie","","",,FALSE,44,364,1,1586,1447,2021-02-01 21:46:24,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x110845306","x1404529138833240071",2021-06-14 20:00:16,"acclaro_inc","3 key things your #MarTech should accomplish:
1<U+FE0F><U+20E3>Prioritize consumer privacy and data ethics
2<U+FE0F><U+20E3>Create personalized communications
3<U+FE0F><U+20E3>Launch campaigns and realize ROI quickly
Learn more on @MarTechSeries 

https://t.co/pWRmyKDntY
#localization #l10n #t9n","Oktopost",254,,,,FALSE,FALSE,0,0,,,"MarTech localization l10n t9n",,"bit.ly/35ll0cA","https://t.co/pWRmyKDntY","https://bit.ly/35ll0cA",,,,,,,,,"x799226790065508352","MarTechSeries","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/acclaro_inc/status/1404529138833240071","Acclaro Inc","New York, Boston, SF","We help you <U+200C>succeed across cultures. More than just #translating words, you get a team & strategy that takes you from chaos to clarity. And the world gets you.","http://t.co/uzSVBZXues",FALSE,2915,2963,153,7653,346,2010-02-02 23:42:53,FALSE,"http://t.co/uzSVBZXues","http://acclaro.com",,"https://pbs.twimg.com/profile_banners/110845306/1621955976","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1228094470496800768/PH-UR8Y5_normal.png"
"x281721758","x1404527725814194179",2021-06-14 19:54:39,"ShabnamPalesaMo","@thatsnotmine125 @judysimpson222 @erika_pirzl @BreezerGalway @sarahisitme Read The Report.
By A Gold Standard Global Expert. Who Better Understands Ethics.
And Does Not Misrepresent Data.

Or don't.

Makes no difference to me.","Twitter for Android",152,"x1404525159051153410","x1248212393873850368","thatsnotmine125",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1248212393873850368 x456072350 x3463748655 x1228240920027508736 x779337837804158976","thatsnotmine125 judysimpson222 erika_pirzl BreezerGalway sarahisitme","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShabnamPalesaMo/status/1404527725814194179","ShabnamPalesaMohamed","Durban South Africa Global ","Activist Journalist Mediation Attorney. Arts Education Author Poet Editor Speaker. Founder SAHARI & THJ. TSNA Lead. https://t.co/t2DFWSk3aT",,FALSE,2412,2663,115,65519,14866,2011-04-13 20:57:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/281721758/1616891731","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1271831950538539008/TJsXQwO__normal.jpg"
