"user_id","screen_name","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x3345194367","Corix_JC","JC Gaillard","London, England","Founder & MD @CorixPartners | Co-president #CyberSecurity Group @TelecomParisAl | Non Exec Director @Strata_Sec | Board Advisor | Author | Cyber Security Leader","https://t.co/Or8OPJ8Ulx",FALSE,6850,6471,1834,97225,91676,2015-06-25 08:13:57,FALSE,"https://t.co/Or8OPJ8Ulx","https://corixpartners.com/",,"https://pbs.twimg.com/profile_banners/3345194367/1568441802","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/613984109975760897/ykkUlxCb_normal.jpg"
"x395110599","fravizza","Frank Ravizza","Santa Cruz, CA","Space Telescope Engineer",,FALSE,1,30,0,90,31,2011-10-21 04:30:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/395110599/1623640857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403580404154523648/6Ypy3j5R_normal.jpg"
"x1110954461894189056","FujitsuJohn","John Fujitsu","London, England","Here at Sumillion we look to Innovate, Communicate and Facilitate & offering a full end to end solution.","https://t.co/ChwL3t3Y8j",FALSE,413,3461,8,3454,16230,2019-03-27 17:19:19,FALSE,"https://t.co/ChwL3t3Y8j","https://www.sumillion.com",,"https://pbs.twimg.com/profile_banners/1110954461894189056/1559312149","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1110954573076799488/VZFtHOmp_normal.jpg"
"x72722761","brooklynrob","Rob","NYC","Heavy Things Lifter. Hummingbird Watcher. Previous titles: Laborer, Teacher, Dishwasher. Views my own not those of my employer or its clients.","https://t.co/UEzKJj1D9j",FALSE,2599,3975,156,15946,4371,2009-09-09 01:07:54,FALSE,"https://t.co/UEzKJj1D9j","https://github.com/brooklynrob/writing_and_media",,"https://pbs.twimg.com/profile_banners/72722761/1474754631","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/677147193141280768/RuMv-3YZ_normal.jpg"
"x1185106199500349440","Aditics2","Aditics","C-2,Sector-1,Noida-201301,U.P","360 Degree - Marketing Agency helping Business & Professionals in achieving Success and Growth.","https://t.co/rxqZCoIktb",FALSE,299,244,18,22670,4059,2019-10-18 08:12:12,FALSE,"https://t.co/rxqZCoIktb","http://aditics.com/",,"https://pbs.twimg.com/profile_banners/1185106199500349440/1591020493",,"http://pbs.twimg.com/profile_images/1185106494653513728/tTN_r8EY_normal.jpg"
"x2815653158","a_jeddab","jeddab abderrahim","Casablanca, Maroc","Consultant en web et digital Marketing","https://t.co/D9Gg4MAiB2",FALSE,212,877,13,21443,9075,2014-09-17 21:32:40,FALSE,"https://t.co/D9Gg4MAiB2","http://www.jeddababderrahim.ml",,"https://pbs.twimg.com/profile_banners/2815653158/1582559018","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1231964713224998913/nOYVOmUz_normal.jpg"
"x1155488194135244800","monotreme93","Echidna","","the devil made me do it the first time; the second time I done it on my own",,FALSE,60,638,0,3760,3786,2019-07-28 14:40:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1155488194135244800/1571485759",,"http://pbs.twimg.com/profile_images/1190931769664688128/Z0YD0u14_normal.jpg"
"x1208795754946383872","Superdigital9","Superdigital","Bangalore","We build brands, We provide highly result-driven online Digital Marketing Service to our clients with cutting edge technology using Artificial Intelligence","https://t.co/xulCzlYu1z",FALSE,940,1289,11,20854,5984,2019-12-22 17:05:54,FALSE,"https://t.co/xulCzlYu1z","https://superdigital.agency/",,"https://pbs.twimg.com/profile_banners/1208795754946383872/1577034465",,"http://pbs.twimg.com/profile_images/1208795846831067138/cpdkWTEq_normal.jpg"
"x234180602","Kitt_Vyne","Kitt Black","USA","NY. Informed Mother. Educated. Patriot. Vaccine Damaged/Chronic Illnesses. God. Truth. Love. Light. Freedom. Informed choice. IN GOD WE TRUST <U+0001F1FA><U+0001F1F8>","https://t.co/1J8FEZjxw4",FALSE,96,499,0,2036,2451,2011-01-05 01:11:46,FALSE,"https://t.co/1J8FEZjxw4","http://plandemicseries.com",,"https://pbs.twimg.com/profile_banners/234180602/1610157136","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1352243255010856960/xrHDuPP__normal.jpg"
"x1066630143274303489","rapidgator99","Rapid_GT99 <U+0001F3C1><U+0001F3CE><U+FE0F><U+0001F4A8><U+0001F4A8><U+0001F4A8> <U+0001F440>","Not in the EU ","BTCC | GT World Challenge | British GT | DTM | Gran-Turismo Sport | ACC | Fanatec | SimLab I Sparco 
PSN : Rapid_GT99","https://t.co/RTQndJTKLz",FALSE,278,507,3,9489,5187,2018-11-25 09:50:17,FALSE,"https://t.co/RTQndJTKLz","https://www.youtube.com/channel/UC68dV8WJChq3DyRJrnQ3Irw?view_as=subscriber",,"https://pbs.twimg.com/profile_banners/1066630143274303489/1623423180",,"http://pbs.twimg.com/profile_images/1400822307078213643/jgeulXtI_normal.png"
"x1064799155833487360","tetoroa","tetoroa","Te Whanga-nui-a-Tara","Triestina in Aotearoa via LALA Land",,FALSE,109,397,1,21981,1,2018-11-20 08:34:36,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1067741732241063936/YQxdKtz6_normal.jpg"
"x320914218","HaleChris","Chris Hale","Atlanta, GA","Marketing Global Business & Technology Services @TCS - accelerating innovation and value by building on belief. #cloud #ai #cx #cybersecurity. Tweets my own",,FALSE,3761,765,698,12393,562,2011-06-20 18:43:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/320914218/1541249315","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1322629986340261888/WCA3rOk9_normal.jpg"
"x710530305388638212","maier_amsden","Maier Amsden","","There are roughly two forms of government - democracy and oligarchy. I choose democracy.",,FALSE,159,361,5,30185,31074,2016-03-17 18:16:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/710530305388638212/1622321584","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1398744211835478018/Z5tiRHt4_normal.jpg"
"x1398399483956760576","Hameed84754464","Hameed","","",,FALSE,1,28,0,254,731,2021-05-28 22:03:47,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x50993731","soncabral","Sonia Cabral","Portugal","Art, music, painting, photography, books, travel, sports, football, tennis, economics, international trade, data,...",,FALSE,11687,12576,2000,181968,1066,2009-06-26 09:37:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/50993731/1355084104","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000147241623/44241be3860fa9734d66c88b2b5b7ced_normal.jpeg"
"x2903060274","JodieBruning","Jodie Bruning","New Zealand","Researcher/writer/trustee. Environmental health (agribusiness & sociology). Funding for transparent, accountable public science to safeguard health top of mind.","https://t.co/3EcTZYXV39",FALSE,331,309,45,9741,3113,2014-11-17 23:19:50,FALSE,"https://t.co/3EcTZYXV39","http://www.rite-demands.org",,"https://pbs.twimg.com/profile_banners/2903060274/1587259273","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1251677284471209985/5A0FyqC-_normal.jpg"
"x1270615348115582976","aisear_ch","AiSear.ch : AI+Directory","","AI+ Swiss Directory of Artificial Intelligence
IA+ Annuaire Suisse de l’intelligence artificielle 
KI+ Schweizer Verzeichnis künstlicher Intelligenz","https://t.co/6YLc3Vt51e",FALSE,252,27,6,13050,2358,2020-06-10 07:16:18,FALSE,"https://t.co/6YLc3Vt51e","https://aisear.ch/",,"https://pbs.twimg.com/profile_banners/1270615348115582976/1591869517",,"http://pbs.twimg.com/profile_images/1271018990178045953/M-vBrs0H_normal.png"
"x748607803","efjosedayar","Wolfie<U+0001F43A>","Venezuela","22. Dark designer.
otra cuenta @FerminEzequiel<U+0001F1FB><U+0001F1EA>
Instagram @ejfd14 <U+0001F4F7>.
Estudiante<U+0001F4D4><U+0001F454>",,FALSE,1137,820,14,13067,8689,2012-08-10 04:31:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/748607803/1617440292","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1402218603961782276/T9edkJH6_normal.jpg"
"x49534652","sajidmirza","Sajid Mirza","United Kingdom","Tweet about #Fintech #Finserv #Bankoffuture #AI #ICO #Token #Financialinclusion #Cryptocurrency #Bigdata #IoT","https://t.co/VnWwXwYkZV",FALSE,2208,1497,42,57145,1483,2009-06-22 04:21:26,FALSE,"https://t.co/VnWwXwYkZV","http://www.linkedin.com/in/sajid-mirza1",,"https://pbs.twimg.com/profile_banners/49534652/1606899787","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/900709336309276672/M5XpdeQJ_normal.jpg"
"x1373815960008863746","mohammad13_m","mohammad13","VE","MY HOBBY IS INVESTING ON DIGITAL CURRENCY $BTC $BNB\\\\\LOVEE is love is my life you live it",,FALSE,74,1280,1,1317,468,2021-03-22 01:57:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1373815960008863746/1623528262",,"http://pbs.twimg.com/profile_images/1373816206696796162/bPBKXIXu_normal.jpg"
"x1013232376758128643","DecisionsSmart","Smart Decisions","New York, NY","We transform data into SMART DECISIONS.
#Influencer #AI  #BigData #MachineLearning #DataAnalytics #DigitalTransformation #SocialMedia #Marketing #Publishing",,FALSE,6727,5082,93,30880,4954,2018-07-01 01:26:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/1013232376758128643/1530730090","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1273753380373004289/crFq1msz_normal.jpg"
"x776724971502444544","PawanSomanchi","Pawan","Hyderabad, India","Connecting the dots","https://t.co/WWfmzUcaSQ",FALSE,980,1372,25,50663,9591,2016-09-16 10:10:38,FALSE,"https://t.co/WWfmzUcaSQ","https://about.me/pawan.somanchi",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1234794854355369984/b5uzwAtt_normal.jpg"
"x1199352590145708033","couponed_code","couponed","","#100dayofcode #education","https://t.co/TnwODrmnGr",FALSE,456,191,12,2367,30,2019-11-26 15:43:49,FALSE,"https://t.co/TnwODrmnGr","https://www.couponed12.com/",,"https://pbs.twimg.com/profile_banners/1199352590145708033/1605072787",,"http://pbs.twimg.com/profile_images/1199354488051515392/yHRbpMAp_normal.jpg"
"x1001122775124381696","DFS_MWC","Digital Future Society","Barcelona, Spain","Programme of @MWCapital & @_minecogob seeking to build an inclusive, equitable & sustainable future in the digital era. https://t.co/5aEqIfRzTJ","https://t.co/A4qXr1xBH2",FALSE,13936,914,107,1675,1999,2018-05-28 15:27:24,FALSE,"https://t.co/A4qXr1xBH2","https://digitalfuturesociety.com/",,"https://pbs.twimg.com/profile_banners/1001122775124381696/1575028728",,"http://pbs.twimg.com/profile_images/1204820885166796800/EGhpbQWD_normal.jpg"
"x841805404451528705","FibroidNetwork","Fibroid New Research","London, England","#Fibroids #Patient Advocates Group #EVBM <U+0001F49C>UK @Fibroidsupport #PatientExperience #Fibroid <U+0001F30E> Research #Mesh #Events #UroGyn #PatientSafety #QOLY Outcomes #NHS",,FALSE,2494,5001,32,65958,169689,2017-03-15 00:17:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/841805404451528705/1490021074",,"http://pbs.twimg.com/profile_images/843831612265697280/oC8mzIHH_normal.jpg"
"x2292586992","BlackSwan5634","Molly & Grace <U+0001F338><U+0001F338>","","Lover of all creatures, great and small, especially horses. Lover of wisdom and philosophy. Be kind, be wise, laugh often.",,FALSE,620,2021,0,7565,11997,2014-01-15 11:47:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/2292586992/1545616310","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1077018516518199297/TfEiZaa7_normal.jpg"
"x94299698","UQ_Business","UQ Business School","Brisbane, Queensland","News, events, research and student life at The University of Queensland Business School.
CRICOS Provider No: 00025B","http://t.co/SwKPAAPFcw",FALSE,2937,409,74,4798,2916,2009-12-03 10:14:40,FALSE,"http://t.co/SwKPAAPFcw","http://www.business.uq.edu.au/",,"https://pbs.twimg.com/profile_banners/94299698/1547424789","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1058215777919164416/MSxw0jJx_normal.jpg"
"x1374790100320727045","look_itsgeorgia","Georgia Cook","","LIS grad student, studying inequalities in digital information spaces and data ethics.",,FALSE,32,68,1,8,53,2021-03-24 18:28:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/1374790100320727045/1616617678",,"http://pbs.twimg.com/profile_images/1374791947420905475/akB6Htow_normal.jpg"
"x752371552163885056","Jdserrano1976","Well Lah-Tee Fukin’da","Back Yard ","fighting a Jackpot  of chronic Illnesses- Lupus*Sjögrens*Lyme*RA*Endo* +more 
The Government is trying to kill me and you 
NO LONGER A PROFESSIONAL PATIENT",,FALSE,971,852,0,13634,24335,2016-07-11 05:18:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/752371552163885056/1579983681",,"http://pbs.twimg.com/profile_images/1401735481847603200/vbmybL-4_normal.jpg"
"x135922295","kuriharan","Kohei Kurihara -DataPrivacy for Fighting Covid-19-","Tokyo-to, Japan","Co-founder @pbdlab, develop data privacy culture and collaborative measures for future data society. Let’s make collaboration for sustainable society together!","https://t.co/r7lP3ReEuX",FALSE,54095,41088,2425,276809,51179,2010-04-22 15:09:22,FALSE,"https://t.co/r7lP3ReEuX","https://jp.linkedin.com/in/kuriharan",,"https://pbs.twimg.com/profile_banners/135922295/1610535186","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1062357613289979909/NLvrLDsv_normal.jpg"
"x135922295","kuriharan","Kohei Kurihara -DataPrivacy for Fighting Covid-19-","Tokyo-to, Japan","Co-founder @pbdlab, develop data privacy culture and collaborative measures for future data society. Let’s make collaboration for sustainable society together!","https://t.co/r7lP3ReEuX",FALSE,54095,41088,2425,276809,51179,2010-04-22 15:09:22,FALSE,"https://t.co/r7lP3ReEuX","https://jp.linkedin.com/in/kuriharan",,"https://pbs.twimg.com/profile_banners/135922295/1610535186","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1062357613289979909/NLvrLDsv_normal.jpg"
"x1376708510105280513","ASGHARK17034643","ASGHAR KHAN","TAMILNADU","SeniorAdvocate RETWEETS ARE NOT ENDORSEMENTS Freedom Fighter Family RTI&SOCIAL Activist INDIAN<U+0001F1EE><U+0001F1F3>CITIZEN NATIONALIST INC SECULAR-DRAVIDIAN  IDEOLOGY",,FALSE,0,29,0,42,60,2021-03-30 01:31:44,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1376711828848345094/KM3qq5f7_normal.jpg"
"x8111392","zenstyle","Pedram Nimreezi","Fort Lauderdale","I make robots think with AI, and behave with Blockchain",,FALSE,188,1111,4,3144,1366,2007-08-10 19:34:25,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1219806701433606145/kvG7jygn_normal.jpg"
"x7160462","derivadow","Tom Scott <U+0001F468><U+0001F3FB><U+200D><U+0001F4BB> <U+0001F3DB> <U+0001F489>","London","Responsible for all things digital @explorewellcome. Previously: Director of Product @nature | @bbcearth, @programmes, @bbcmusic | macro invertebrates | #T1DM","https://t.co/XvL2pJ3psA",FALSE,2409,2219,108,18935,7029,2007-06-29 20:57:05,FALSE,"https://t.co/XvL2pJ3psA","https://medium.com/@derivadow",,"https://pbs.twimg.com/profile_banners/7160462/1398261797","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281362272166858753/9GmPKrjj_normal.jpg"
"x65336502","nvkaushik","Kaushik Nunna <U+0001F375>","","So many awesome things, So little time. 

Tweets are my own. 

Retweet != Endorsement

Donate to EFF
https://t.co/pjGvy3Scy3…",,FALSE,140,374,4,2012,1075,2009-08-13 10:48:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/65336502/1416927311","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1272556417002754049/WfYym_c3_normal.jpg"
"x3270481596","Justin_CA30","Justin CA30","California, USA","I'm not a progressive because I'm soft.  I'm a progressive because I'm smart.  #WarrenDemocrat #ShePersisted",,FALSE,4436,4989,2,12825,7719,2015-07-07 02:00:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/3270481596/1523308380","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1001725288315670529/PPvaN_C-_normal.jpg"
"x1356326747248218112","EthicalDEI","DEI From First Principles","","New here. I'm interested in seeing if/how ""Diversity, Equity, and Inclusion""-type initiatives can be done responsibly.",,FALSE,8,136,0,321,1160,2021-02-01 19:41:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1356326747248218112/1612214862",,"http://pbs.twimg.com/profile_images/1356353551774199811/eHqaL6D1_normal.jpg"
"x1090072850403393536","tinkerbib1","tinkerbib","London, England","",,FALSE,115,795,0,3423,1658,2019-01-29 02:23:14,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1353675379114979329/u9NcydVQ_normal.jpg"
"x17791840","khoney","Dr. Kristen Honey (she/her)","Washington, DC | Casco Bay, ME","04050 Mainer in DC. Now: @HHS_innovates @Lyme_X STEM. Open Data/Science. Innovation. Invictus. Endurance. Frankl. Yes And<U+0001F41F><U+0001F30F><U+0001F49A>Then: @HHSCTO @WHOSTP44 @Stanford","https://t.co/Dd6qf2wib9",FALSE,3878,999,481,39389,46787,2008-12-01 22:47:40,FALSE,"https://t.co/Dd6qf2wib9","https://www.linkedin.com/in/kristenhoney",,"https://pbs.twimg.com/profile_banners/17791840/1456611482","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1353092523535818754/I6Du9q4S_normal.jpg"
"x17791840","khoney","Dr. Kristen Honey (she/her)","Washington, DC | Casco Bay, ME","04050 Mainer in DC. Now: @HHS_innovates @Lyme_X STEM. Open Data/Science. Innovation. Invictus. Endurance. Frankl. Yes And<U+0001F41F><U+0001F30F><U+0001F49A>Then: @HHSCTO @WHOSTP44 @Stanford","https://t.co/Dd6qf2wib9",FALSE,3878,999,481,39389,46787,2008-12-01 22:47:40,FALSE,"https://t.co/Dd6qf2wib9","https://www.linkedin.com/in/kristenhoney",,"https://pbs.twimg.com/profile_banners/17791840/1456611482","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1353092523535818754/I6Du9q4S_normal.jpg"
